PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC367,310.1875,0.0001044125,0.78958035
PC368,174.025,0.00010412202,0.7896845
PC369,393.25,0.00010409445,0.78978854
PC370,134.9125,0.00010392192,0.7898925
PC371,441.2375,0.000103818325,0.7899963
PC372,423.1625,0.000103726896,0.79010004
PC373,393.2625,0.00010360852,0.79020363
PC374,385.125,0.0001035894,0.7903072
PC375,354.1875,0.00010353178,0.79041076
PC376,314.175,0.00010336487,0.7905141
PC377,284.2875,0.00010330417,0.7906174
PC378,196.9125,0.00010326003,0.79072064
PC379,174.025,0.00010306014,0.7908237
PC380,381.2375,0.00010293504,0.79092664
PC381,167.9125,0.0001028844,0.7910295
PC382,196.9125,0.00010270624,0.7911322
PC383,441.2375,0.00010256251,0.7912348
PC384,172.8875,0.00010254678,0.7913373
PC385,154.9125,0.00010231962,0.79143965
PC386,241.2,0.0001023144,0.791542
PC387,267.15,0.00010215444,0.79164416
PC388,134.0,0.0001020335,0.7917462
PC389,196.9125,0.00010197522,0.7918482
PC390,297.1875,0.000101896134,0.7919501
PC391,382.1125,0.00010186253,0.792052
PC392,162.95,0.000101818725,0.7921538
PC393,424.1875,0.00010171465,0.79225546
PC394,134.9125,0.00010162121,0.7923571
PC395,371.1125,0.00010143397,0.79245853
PC396,519.1,0.00010135135,0.79255986
PC397,417.1875,0.000101278994,0.79266113
PC398,115.9375,0.0001011538,0.7927623
PC399,424.1875,0.00010105055,0.7928633
PC400,355.1875,0.000100925565,0.7929642
PC401,237.8875,0.000100769284,0.793065
PC402,237.8875,0.00010070054,0.7931657
PC403,297.1875,0.00010056038,0.79326624
PC404,350.1125,0.00010042216,0.7933667
PC405,167.9125,0.0001003882,0.79346704
PC406,409.1625,0.00010033187,0.79356736
PC407,327.15,0.00010024993,0.7936676
PC408,119.9625,0.000100203615,0.7937678
PC409,409.15,9.996186e-05,0.79386777
PC410,310.175,9.98939e-05,0.79396766
PC411,310.1625,9.9889985e-05,0.79406756
PC412,180.95,9.9856945e-05,0.7941674
PC413,249.0625,9.964053e-05,0.79426706
PC414,354.2,9.9609744e-05,0.79436666
PC415,269.25,9.954607e-05,0.7944662
PC416,115.9375,9.94378e-05,0.7945656
PC417,383.1125,9.937853e-05,0.794665
PC418,187.1,9.930846e-05,0.7947643
PC419,284.2875,9.921457e-05,0.7948635
PC420,181.925,9.9140954e-05,0.79496264
PC421,350.1125,9.9050674e-05,0.7950617
PC422,134.0,9.896198e-05,0.79516065
PC423,410.1875,9.8782555e-05,0.7952594
PC424,367.225,9.872721e-05,0.7953581
PC425,248.6,9.8664044e-05,0.79545677
PC426,341.1625,9.858639e-05,0.79555535
PC427,411.1625,9.848122e-05,0.7956538
PC428,241.2,9.841617e-05,0.7957522
PC429,273.0125,9.834643e-05,0.7958506
PC430,411.15,9.8247794e-05,0.7959488
PC431,411.1625,9.8216224e-05,0.79604703
PC432,215.0375,9.8116936e-05,0.79614514
PC433,441.225,9.810958e-05,0.79624325
PC434,354.1875,9.793924e-05,0.7963412
PC435,410.125,9.7837124e-05,0.796439
PC436,237.8875,9.7776945e-05,0.79653674
PC437,95.9625,9.774407e-05,0.7966345
PC438,180.95,9.764289e-05,0.7967321
PC439,323.1625,9.75744e-05,0.7968297
PC440,266.8125,9.746509e-05,0.79692715
PC441,181.9375,9.740133e-05,0.79702455
PC442,273.05,9.728e-05,0.7971218
PC443,136.9625,9.7219316e-05,0.79721904
PC444,519.1,9.7089e-05,0.79731613
PC445,423.1625,9.707023e-05,0.79741323
PC446,382.1125,9.701358e-05,0.79751027
PC447,368.2625,9.696411e-05,0.79760724
PC448,299.15,9.686029e-05,0.7977041
PC449,383.1125,9.678574e-05,0.7978009
PC450,310.175,9.661563e-05,0.7978975
PC451,134.9125,9.6594704e-05,0.79799414
PC452,355.1875,9.648626e-05,0.79809064
PC453,167.9125,9.63257e-05,0.79818696
PC454,441.1625,9.623477e-05,0.7982832
PC455,79.9625,9.61795e-05,0.7983794
PC456,271.0875,9.608928e-05,0.7984755
PC457,162.95,9.599367e-05,0.7985715
PC458,417.1875,9.597929e-05,0.7986675
PC459,349.225,9.584965e-05,0.79876333
PC460,310.175,9.575069e-05,0.79885906
