PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC585,279.175,4.0385214e-05,0.9666376
PC586,126.925,4.03784e-05,0.96667796
PC587,135.05,4.035735e-05,0.9667183
PC588,368.9875,4.0332154e-05,0.96675867
PC589,367.2625,4.0309336e-05,0.96679896
PC590,282.2625,4.0290703e-05,0.96683925
PC591,465.325,4.0275732e-05,0.96687955
PC592,197.0375,4.0233565e-05,0.9669198
PC593,215.0375,4.0227398e-05,0.96696
PC594,171.1125,4.018748e-05,0.9670002
PC595,93.05,4.0149578e-05,0.96704036
PC596,202.05,4.0143124e-05,0.9670805
PC597,145.075,4.012111e-05,0.9671206
PC598,341.225,4.0112805e-05,0.9671607
PC599,367.2625,4.008088e-05,0.96720076
PC600,157.1,4.005474e-05,0.9672408
PC601,367.375,4.0047442e-05,0.96728086
PC602,346.9875,4.0010425e-05,0.96732086
PC603,341.225,3.9986153e-05,0.96736085
PC604,163.0,3.9939205e-05,0.9674008
PC605,240.0625,3.9930754e-05,0.9674407
PC606,377.1,3.992194e-05,0.96748066
PC607,269.1125,3.9901395e-05,0.96752053
