PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC519,149.0625,5.4122935e-05,0.9804198
PC520,149.05,5.392324e-05,0.98047376
PC521,255.2125,5.335598e-05,0.9805271
PC522,137.0375,5.3215743e-05,0.98058033
PC523,149.05,5.264243e-05,0.98063296
PC524,149.0625,5.2336145e-05,0.9806853
PC525,339.175,5.149846e-05,0.9807368
PC526,146.9875,5.1358853e-05,0.9807882
PC527,149.05,5.0958584e-05,0.98083913
PC528,174.0625,5.0082246e-05,0.9808892
PC529,112.9875,4.9862178e-05,0.9809391
PC530,217.05,4.8873084e-05,0.98098797
PC531,175.0375,4.8187027e-05,0.9810361
PC532,365.25,4.8146932e-05,0.9810843
PC533,421.2,4.72703e-05,0.98113155
PC534,421.2,4.7089325e-05,0.98117864
PC535,421.2,4.652378e-05,0.9812252
PC536,112.9875,4.6181558e-05,0.9812714
PC537,149.05,4.5595865e-05,0.981317
PC538,421.2,4.4899956e-05,0.98136187
PC539,149.05,4.4705368e-05,0.98140657
PC540,217.05,4.4027674e-05,0.9814506
PC541,146.9875,4.356253e-05,0.9814942
PC542,112.9875,4.301991e-05,0.9815372
PC543,119.9625,4.2364856e-05,0.9815796
PC544,175.025,4.1804207e-05,0.9816214
PC545,174.0375,4.165339e-05,0.98166305
PC546,293.175,4.132011e-05,0.98170435
PC547,217.05,4.0189025e-05,0.9817445
PC548,113.0,4.0033705e-05,0.9817846
PC549,146.9875,3.955655e-05,0.98182416
PC550,149.05,3.8532165e-05,0.98186266
PC551,147.0,3.8292106e-05,0.98190093
PC552,126.9,3.780613e-05,0.9819387
PC553,149.05,3.7588656e-05,0.98197633
PC554,421.2375,3.7340447e-05,0.98201364
PC555,297.175,3.6819758e-05,0.9820505
PC556,146.9875,3.6733818e-05,0.9820872
PC557,265.1875,3.6127843e-05,0.9821233
PC558,421.2375,3.5470264e-05,0.9821588
PC559,421.2,3.503181e-05,0.9821938
PC560,421.2375,3.483686e-05,0.98222864
PC561,311.2,3.4280798e-05,0.9822629
PC562,421.2375,3.414671e-05,0.98229706
PC563,112.9875,3.3596465e-05,0.9823307
PC564,146.9875,3.3446122e-05,0.9823641
PC565,174.0,3.3145203e-05,0.98239726
PC566,146.9875,3.296085e-05,0.9824302
PC567,174.0625,3.2694992e-05,0.98246294
PC568,312.1625,3.2592914e-05,0.98249555
PC569,113.0,3.2284373e-05,0.98252785
PC570,421.2375,3.1905216e-05,0.98255974
PC571,421.2,3.1588854e-05,0.98259133
PC572,311.2,3.1429234e-05,0.98262274
PC573,187.0625,3.123434e-05,0.982654
PC574,297.175,3.1055664e-05,0.982685
PC575,283.2625,3.0785126e-05,0.9827158
PC576,146.9875,3.065657e-05,0.9827464
PC577,421.2375,3.0152958e-05,0.9827766
PC578,293.1875,2.999181e-05,0.98280656
PC579,217.0625,2.959398e-05,0.9828362
PC580,293.1875,2.958033e-05,0.98286575
PC581,126.9,2.8860755e-05,0.9828946
PC582,421.2375,2.8701183e-05,0.9829233
